DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
340,Honduras,2018,Female,15 to 19 years,RATE_PER_1000,97.05,Honduras 2019 Multiple Indicator Cluster Survey,PUBLISHED
340,Honduras,2011,Female,15 to 19 years,RATE_PER_1000,90.1,Registration National Statistics & WPP2022,PUBLISHED
340,Honduras,2014,Female,15 to 19 years,RATE_PER_1000,93.07,Registration National Statistics & WPP2022,PUBLISHED
340,Honduras,2012,Female,15 to 19 years,RATE_PER_1000,92.57,Registration National Statistics & WPP2022,PUBLISHED
340,Honduras,2010,Female,15 to 19 years,RATE_PER_1000,90.97,Registration National Statistics & WPP2022,PUBLISHED
340,Honduras,2008,Female,15 to 19 years,RATE_PER_1000,78.04,Registration National Statistics & WPP2022,PUBLISHED
340,Honduras,2009,Female,15 to 19 years,RATE_PER_1000,76.41,Registration National Statistics & WPP2022,PUBLISHED
340,Honduras,2004,Female,15 to 19 years,RATE_PER_1000,101.85,Honduras 2005-2006 Demographic and Health Survey,PUBLISHED
340,Honduras,2001,Female,15 to 19 years,RATE_PER_1000,78.91,Honduras 2001 Census,PUBLISHED
332,Haiti,2001,Female,15 to 19 years,RATE_PER_1000,74.03,Haiti 2005-2006 Demographic and Health Survey,PUBLISHED
332,Haiti,2007,Female,15 to 19 years,RATE_PER_1000,63.88,Haiti 2012 Demographic and Health Survey,PUBLISHED
332,Haiti,2004,Female,15 to 19 years,RATE_PER_1000,68.08,Haiti 2005-2006 Demographic and Health Survey,PUBLISHED
332,Haiti,2009,Female,15 to 19 years,RATE_PER_1000,65.47,Haiti 2012 Demographic and Health Survey,PUBLISHED
332,Haiti,2010,Female,15 to 19 years,RATE_PER_1000,66.11,Haiti 2012 Demographic and Health Survey,PUBLISHED
332,Haiti,2014,Female,15 to 19 years,RATE_PER_1000,59.39,Haiti 2016-2017 Demographic and Health Survey,PUBLISHED
332,Haiti,2015,Female,15 to 19 years,RATE_PER_1000,54.8,Haiti 2016-2017 Demographic and Health Survey,PUBLISHED
332,Haiti,2012,Female,15 to 19 years,RATE_PER_1000,66.5,Haiti 2016-2017 Demographic and Health Survey,PUBLISHED
328,Guyana,2018,Female,15 to 19 years,RATE_PER_1000,64.87,Guyana 2019-2020 Multiple Indicator Cluster Survey,PUBLISHED
328,Guyana,2017,Female,15 to 19 years,RATE_PER_1000,70.33,Guyana 2019-2020 Multiple Indicator Cluster Survey,PUBLISHED
328,Guyana,2012,Female,15 to 19 years,RATE_PER_1000,68.39,Guyana 2019-2020 Multiple Indicator Cluster Survey,PUBLISHED
328,Guyana,2013,Female,15 to 19 years,RATE_PER_1000,73.64,Guyana 2014 Multiple Indicator Cluster Survey,PUBLISHED
328,Guyana,2010,Female,15 to 19 years,RATE_PER_1000,83.97,Guyana 2014 Multiple Indicator Cluster Survey,PUBLISHED
328,Guyana,2001,Female,15 to 19 years,RATE_PER_1000,94.77,Guyana 2009 Demographic and Health Survey,PUBLISHED
328,Guyana,2004,Female,15 to 19 years,RATE_PER_1000,81.22,Guyana 2005 HIV-AIDS Indicator Survey,PUBLISHED
324,Guinea,2002,Female,15 to 19 years,RATE_PER_1000,152.55,Guinea 2005 Demographic and Health Survey,PUBLISHED
324,Guinea,2003,Female,15 to 19 years,RATE_PER_1000,154.43,Guinea 2005 Demographic and Health Survey,PUBLISHED
324,Guinea,2009,Female,15 to 19 years,RATE_PER_1000,160,Guinea 2016 Multiple Indicator Cluster Survey,PUBLISHED
324,Guinea,2008,Female,15 to 19 years,RATE_PER_1000,153.98,Guinea 2012 Demographic and Health Survey,PUBLISHED
324,Guinea,2010,Female,15 to 19 years,RATE_PER_1000,164.21,Guinea 2018 Demographic and Health Survey,PUBLISHED
324,Guinea,2015,Female,15 to 19 years,RATE_PER_1000,130.64,Guinea 2018 Demographic and Health Survey,PUBLISHED
324,Guinea,2012,Female,15 to 19 years,RATE_PER_1000,147.08,Guinea 2016 Multiple Indicator Cluster Survey,PUBLISHED
324,Guinea,2016,Female,15 to 19 years,RATE_PER_1000,119.55,Guinea 2018 Demographic and Health Survey,PUBLISHED
324,Guinea,2011,Female,15 to 19 years,RATE_PER_1000,146.42,Guinea 2012 Demographic and Health Survey,PUBLISHED
320,Guatemala,2021,Female,15 to 19 years,RATE_PER_1000,58.78,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2017,Female,15 to 19 years,RATE_PER_1000,78.66,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2016,Female,15 to 19 years,RATE_PER_1000,79,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2018,Female,15 to 19 years,RATE_PER_1000,78.43,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2019,Female,15 to 19 years,RATE_PER_1000,73.12,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2020,Female,15 to 19 years,RATE_PER_1000,64.8,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2011,Female,15 to 19 years,RATE_PER_1000,88.86,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2012,Female,15 to 19 years,RATE_PER_1000,94.73,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2015,Female,15 to 19 years,RATE_PER_1000,81.05,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2013,Female,15 to 19 years,RATE_PER_1000,82.48,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2014,Female,15 to 19 years,RATE_PER_1000,84.31,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2010,Female,15 to 19 years,RATE_PER_1000,84.25,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2006,Female,15 to 19 years,RATE_PER_1000,86.44,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2007,Female,15 to 19 years,RATE_PER_1000,96.44,Guatemala 2008-2009 Encuesta Nacional de Salud Materno Infantil,PUBLISHED
320,Guatemala,2004,Female,15 to 19 years,RATE_PER_1000,94.55,Registration National Statistics & WPP2022,PUBLISHED
320,Guatemala,2003,Female,15 to 19 years,RATE_PER_1000,99.8,Registration National Statistics,PUBLISHED
300,Greece,2020,Female,15 to 19 years,RATE_PER_1000,8.52,Registration Eurostat,PUBLISHED
308,Grenada,2013,Female,15 to 19 years,RATE_PER_1000,40.96,Registration National Statistics & WPP2022,PUBLISHED
308,Grenada,2014,Female,15 to 19 years,RATE_PER_1000,35.93,Registration National Statistics & WPP2022,PUBLISHED
308,Grenada,2000,Female,15 to 19 years,RATE_PER_1000,55.31,Registration National Statistics & WPP2022,PUBLISHED
300,Greece,2019,Female,15 to 19 years,RATE_PER_1000,8.41,Registration Eurostat,PUBLISHED
300,Greece,2018,Female,15 to 19 years,RATE_PER_1000,8.48,Registration Eurostat,PUBLISHED
300,Greece,2017,Female,15 to 19 years,RATE_PER_1000,8.69,Registration Eurostat,PUBLISHED
300,Greece,2016,Female,15 to 19 years,RATE_PER_1000,9.21,Registration Eurostat,PUBLISHED
300,Greece,2011,Female,15 to 19 years,RATE_PER_1000,9.57,Registration Eurostat,PUBLISHED
300,Greece,2007,Female,15 to 19 years,RATE_PER_1000,10.3,Estimate Human Fertility Database,PUBLISHED
300,Greece,2006,Female,15 to 19 years,RATE_PER_1000,10.58,Estimate Human Fertility Database,PUBLISHED
300,Greece,2004,Female,15 to 19 years,RATE_PER_1000,10.47,Estimate Human Fertility Database,PUBLISHED
300,Greece,2002,Female,15 to 19 years,RATE_PER_1000,10.54,Estimate Human Fertility Database,PUBLISHED
296,Kiribati,2014,Female,15 to 19 years,RATE_PER_1000,49.54,Kiribati 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
296,Kiribati,2011,Female,15 to 19 years,RATE_PER_1000,57.17,Kiribati 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
296,Kiribati,2010,Female,15 to 19 years,RATE_PER_1000,37.79,Kiribati 2010 Census,PUBLISHED
296,Kiribati,2003,Female,15 to 19 years,RATE_PER_1000,36.31,Kiribati 2005 Census,PUBLISHED
300,Greece,2003,Female,15 to 19 years,RATE_PER_1000,10.62,Estimate Human Fertility Database,PUBLISHED
296,Kiribati,2017,Female,15 to 19 years,RATE_PER_1000,50.63,Kiribati 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
296,Kiribati,2013,Female,15 to 19 years,RATE_PER_1000,47.58,Kiribati 2015 Census,PUBLISHED
296,Kiribati,2016,Female,15 to 19 years,RATE_PER_1000,49.08,Kiribati 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
288,Ghana,2018,Female,15 to 19 years,RATE_PER_1000,78.01,Ghana 2019 Malaria Indicators Survey,PUBLISHED
288,Ghana,2016,Female,15 to 19 years,RATE_PER_1000,74.86,Ghana 2017-2018 Multiple Indicator Cluster Survey,PUBLISHED
288,Ghana,2017,Female,15 to 19 years,RATE_PER_1000,73.84,Ghana 2019 Malaria Indicators Survey,PUBLISHED
288,Ghana,2014,Female,15 to 19 years,RATE_PER_1000,65.04,Ghana 2015 PMA2020 Round 4,PUBLISHED
288,Ghana,2012,Female,15 to 19 years,RATE_PER_1000,63.19,Ghana 2013 PMA2020 Round 1,PUBLISHED
288,Ghana,2009,Female,15 to 19 years,RATE_PER_1000,71.21,Ghana 2011 Multiple Indicator Cluster Survey,PUBLISHED
288,Ghana,2002,Female,15 to 19 years,RATE_PER_1000,73.67,Ghana 2003 Demographic and Health Survey,PUBLISHED
288,Ghana,2003,Female,15 to 19 years,RATE_PER_1000,73.26,Ghana 2007 Maternal Health Survey,PUBLISHED
276,Germany,2004,Female,15 to 19 years,RATE_PER_1000,11.44,Estimate Human Fertility Database,PUBLISHED
276,Germany,2005,Female,15 to 19 years,RATE_PER_1000,11.06,Estimate Human Fertility Database,PUBLISHED
276,Germany,2003,Female,15 to 19 years,RATE_PER_1000,12.13,Estimate Human Fertility Database,PUBLISHED
276,Germany,2002,Female,15 to 19 years,RATE_PER_1000,12.92,Estimate Human Fertility Database,PUBLISHED
276,Germany,2001,Female,15 to 19 years,RATE_PER_1000,13.63,Estimate Human Fertility Database,PUBLISHED
276,Germany,2000,Female,15 to 19 years,RATE_PER_1000,13.62,Estimate Human Fertility Database,PUBLISHED
276,Germany,2010,Female,15 to 19 years,RATE_PER_1000,9.37,Estimate Human Fertility Database,PUBLISHED
276,Germany,2009,Female,15 to 19 years,RATE_PER_1000,9.55,Estimate Human Fertility Database,PUBLISHED
276,Germany,2007,Female,15 to 19 years,RATE_PER_1000,10.46,Estimate Human Fertility Database,PUBLISHED
276,Germany,2006,Female,15 to 19 years,RATE_PER_1000,10.64,Estimate Human Fertility Database,PUBLISHED
276,Germany,2011,Female,15 to 19 years,RATE_PER_1000,8.59,Estimate Human Fertility Database,PUBLISHED
276,Germany,2012,Female,15 to 19 years,RATE_PER_1000,8.29,Estimate Human Fertility Database,PUBLISHED
276,Germany,2020,Female,15 to 19 years,RATE_PER_1000,6.51,Registration Eurostat,PUBLISHED
276,Germany,2018,Female,15 to 19 years,RATE_PER_1000,7.42,Registration Eurostat,PUBLISHED
276,Germany,2014,Female,15 to 19 years,RATE_PER_1000,7.99,Estimate Human Fertility Database,PUBLISHED
276,Germany,2015,Female,15 to 19 years,RATE_PER_1000,08.07,Estimate Human Fertility Database,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2018,Female,15 to 19 years,RATE_PER_1000,42.84,State of Palestine 2019-2020 MICS,PUBLISHED
276,Germany,2019,Female,15 to 19 years,RATE_PER_1000,6.92,Registration Eurostat,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2017,Female,15 to 19 years,RATE_PER_1000,44.74,State of Palestine 2019-2020 MICS,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2015,Female,15 to 19 years,RATE_PER_1000,51.06,State of Palestine 2019-2020 MICS,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2013,Female,15 to 19 years,RATE_PER_1000,48,State of Palestine 2014 MICS,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2012,Female,15 to 19 years,RATE_PER_1000,58.49,State of Palestine 2019-2020 MICS,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2011,Female,15 to 19 years,RATE_PER_1000,51.48,State of Palestine 2014 MICS,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2008,Female,15 to 19 years,RATE_PER_1000,48.98,State of Palestine 2010 Family Health Survey,PUBLISHED
275,"occupied Palestinian territory, including east Jerusalem",2005,Female,15 to 19 years,RATE_PER_1000,49,State of Palestine 2006 Palestinian Family Health Survey,PUBLISHED
270,Gambia,2010,Female,15 to 19 years,RATE_PER_1000,92.73,Gambia 2018 Multiple Indicator Cluster Survey,PUBLISHED
270,Gambia,2011,Female,15 to 19 years,RATE_PER_1000,88.06,Gambia 2013 Demographic and Health Survey,PUBLISHED
270,Gambia,2000,Female,15 to 19 years,RATE_PER_1000,151.7,Gambia 2005-2006 Multiple Indicator Cluster Survey,PUBLISHED
270,Gambia,2015,Female,15 to 19 years,RATE_PER_1000,71.02,Gambia 2019-2020 Demographic and Health Survey,PUBLISHED
270,Gambia,2017,Female,15 to 19 years,RATE_PER_1000,64.85,Gambia 2019-2020 Demographic and Health Survey,PUBLISHED
270,Gambia,2016,Female,15 to 19 years,RATE_PER_1000,67.47,Gambia 2018 Multiple Indicator Cluster Survey,PUBLISHED
270,Gambia,2018,Female,15 to 19 years,RATE_PER_1000,64.79,Gambia 2019-2020 Demographic and Health Survey,PUBLISHED
268,Georgia,2019,Female,15 to 19 years,RATE_PER_1000,29.3,Registration Eurostat,PUBLISHED
268,Georgia,2018,Female,15 to 19 years,RATE_PER_1000,31.95,Registration Eurostat,PUBLISHED
268,Georgia,2020,Female,15 to 19 years,RATE_PER_1000,27.2,Registration Eurostat,PUBLISHED
268,Georgia,2017,Female,15 to 19 years,RATE_PER_1000,36.19,Registration Eurostat,PUBLISHED
268,Georgia,2014,Female,15 to 19 years,RATE_PER_1000,46.48,Registration Eurostat,PUBLISHED
268,Georgia,2013,Female,15 to 19 years,RATE_PER_1000,46.23,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2012,Female,15 to 19 years,RATE_PER_1000,45.03,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2008,Female,15 to 19 years,RATE_PER_1000,43.64,Registration Eurostat,PUBLISHED
268,Georgia,2001,Female,15 to 19 years,RATE_PER_1000,27.54,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2002,Female,15 to 19 years,RATE_PER_1000,33.08,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2011,Female,15 to 19 years,RATE_PER_1000,48.14,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2005,Female,15 to 19 years,RATE_PER_1000,39.33,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2003,Female,15 to 19 years,RATE_PER_1000,33.05,Registration National Statistics & WPP2022,PUBLISHED
268,Georgia,2010,Female,15 to 19 years,RATE_PER_1000,48.37,Registration Eurostat,PUBLISHED
266,Gabon,2010,Female,15 to 19 years,RATE_PER_1000,113.67,Gabon 2012 Demographic and Health Survey,PUBLISHED
266,Gabon,2009,Female,15 to 19 years,RATE_PER_1000,114.69,Gabon 2012 Demographic and Health Survey,PUBLISHED
266,Gabon,2007,Female,15 to 19 years,RATE_PER_1000,116.84,Gabon 2012 Demographic and Health Survey,PUBLISHED
266,Gabon,2004,Female,15 to 19 years,RATE_PER_1000,125.65,Gabon 2012 Demographic and Health Survey,PUBLISHED
262,Djibouti,2005,Female,15 to 19 years,RATE_PER_1000,26.67,Djibouti 2012 Family Health Survey,PUBLISHED
262,Djibouti,2008,Female,15 to 19 years,RATE_PER_1000,18.18,Djibouti 2012 Family Health Survey,PUBLISHED
262,Djibouti,2010,Female,15 to 19 years,RATE_PER_1000,20.44,Djibouti 2012 Family Health Survey,PUBLISHED
262,Djibouti,2009,Female,15 to 19 years,RATE_PER_1000,20.61,Djibouti 2012 Enquête Djiboutienne auprès des menages III,PUBLISHED
262,Djibouti,2011,Female,15 to 19 years,RATE_PER_1000,20.98,Djibouti 2012 Family Health Survey,PUBLISHED
258,French Polynesia,2021,Female,15 to 19 years,RATE_PER_1000,23.31,Registration National Statistics & WPP2022,PUBLISHED
258,French Polynesia,2012,Female,15 to 19 years,RATE_PER_1000,40.6,Registration National Statistics,PUBLISHED
258,French Polynesia,2013,Female,15 to 19 years,RATE_PER_1000,38.23,Registration National Statistics & WPP2022,PUBLISHED
258,French Polynesia,2017,Female,15 to 19 years,RATE_PER_1000,32.31,Registration National Statistics & WPP2022,PUBLISHED
258,French Polynesia,2019,Female,15 to 19 years,RATE_PER_1000,27.97,Registration National Statistics & WPP2022,PUBLISHED
258,French Polynesia,2020,Female,15 to 19 years,RATE_PER_1000,27.2,Registration National Statistics & WPP2022,PUBLISHED
258,French Polynesia,2018,Female,15 to 19 years,RATE_PER_1000,30.35,Registration National Statistics & WPP2022,PUBLISHED
250,France,2002,Female,15 to 19 years,RATE_PER_1000,10.86,Estimate Human Fertility Database,PUBLISHED
250,France,2000,Female,15 to 19 years,RATE_PER_1000,11.07,Estimate Human Fertility Database,PUBLISHED
258,French Polynesia,2001,Female,15 to 19 years,RATE_PER_1000,49.4,Registration National Statistics,PUBLISHED
258,French Polynesia,2000,Female,15 to 19 years,RATE_PER_1000,51.11,Registration National Statistics,PUBLISHED
258,French Polynesia,2006,Female,15 to 19 years,RATE_PER_1000,42.89,Registration National Statistics,PUBLISHED
258,French Polynesia,2010,Female,15 to 19 years,RATE_PER_1000,41.7,Registration National Statistics,PUBLISHED
258,French Polynesia,2009,Female,15 to 19 years,RATE_PER_1000,40.99,Registration National Statistics,PUBLISHED
250,France,2010,Female,15 to 19 years,RATE_PER_1000,9.82,Estimate Human Fertility Database,PUBLISHED
250,France,2009,Female,15 to 19 years,RATE_PER_1000,9.93,Estimate Human Fertility Database,PUBLISHED
250,France,2019,Female,15 to 19 years,RATE_PER_1000,6.12,Estimate Human Fertility Database,PUBLISHED
250,France,2018,Female,15 to 19 years,RATE_PER_1000,6.24,Estimate Human Fertility Database,PUBLISHED
250,France,2008,Female,15 to 19 years,RATE_PER_1000,10.19,Estimate Human Fertility Database,PUBLISHED
250,France,2020,Female,15 to 19 years,RATE_PER_1000,5.7,Estimate Human Fertility Database,PUBLISHED
250,France,2013,Female,15 to 19 years,RATE_PER_1000,8.92,Estimate Human Fertility Database,PUBLISHED
250,France,2014,Female,15 to 19 years,RATE_PER_1000,8.45,Estimate Human Fertility Database,PUBLISHED
250,France,2011,Female,15 to 19 years,RATE_PER_1000,9.54,Estimate Human Fertility Database,PUBLISHED
246,Finland,2021,Female,15 to 19 years,RATE_PER_1000,3.69,Estimate Human Fertility Database,PUBLISHED
246,Finland,2011,Female,15 to 19 years,RATE_PER_1000,7.71,Estimate Human Fertility Database,PUBLISHED
246,Finland,2012,Female,15 to 19 years,RATE_PER_1000,7.49,Estimate Human Fertility Database,PUBLISHED
246,Finland,2015,Female,15 to 19 years,RATE_PER_1000,6.17,Estimate Human Fertility Database,PUBLISHED
246,Finland,2019,Female,15 to 19 years,RATE_PER_1000,4.11,Estimate Human Fertility Database,PUBLISHED
246,Finland,2020,Female,15 to 19 years,RATE_PER_1000,3.87,Estimate Human Fertility Database,PUBLISHED
246,Finland,2016,Female,15 to 19 years,RATE_PER_1000,5.5,Estimate Human Fertility Database,PUBLISHED
246,Finland,2009,Female,15 to 19 years,RATE_PER_1000,8.47,Estimate Human Fertility Database,PUBLISHED
246,Finland,2010,Female,15 to 19 years,RATE_PER_1000,8.42,Estimate Human Fertility Database,PUBLISHED
246,Finland,2006,Female,15 to 19 years,RATE_PER_1000,9.44,Estimate Human Fertility Database,PUBLISHED
